Area,Year,Month,Time,Crime Type,Latitude,Longitude,Cluster
HULIMAVU GATE,2021.0,12.0,,THEFT,12.8772,77.6028,0
HULIMAVU GATE,2021.0,6.0,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.8856,77.6114,0
HULIMAVU GATE,2023.0,12.0,,MISSING PERSON,12.8798,77.6123,0
HULIMAVU GATE,2023.0,12.0,,THEFT,12.9715,77.6172,0
HULIMAVU GATE,2023.0,12.0,,CRUELTY BY HUSBAND,12.7757,77.4566,0
HULIMAVU GATE,2024.0,1.0,,THEFT,12.9034,77.5882,0
HURULICHIKKANAHALLI,2016.0,4.0,,MOLESTATION,13.1094,77.5042,-1
Hanumantha Nagar,2019.0,,,2 wheeler theft,12.93377,77.57457,0
Hanumantha Nagar,2019.0,,,2 wheeler theft,12.92444,77.57102,0
Hanumantha Nagar,2018.0,,,2 wheeler theft,12.917888,77.555785,0
Hanumantha Nagar,2016.0,,,2 wheeler theft,12.9327402,77.589576,0
Hanumantha Nagar,2018.0,,,2 wheeler theft,12.9100432,77.5903,0
Hanumantha Nagar,2018.0,,,2 wheeler theft,12.925182,77.564736,0
Hanumantha Nagar,2017.0,,,2 wheeler theft,12.936872,77.581466,0
Hanumantha Nagar,2017.0,,,2 wheeler theft,12.9116607,77.5860521,0
Hanumantha Nagar,2015.0,,,2 wheeler theft,12.9446676,77.592128,0
Havanru Badavane,2018.0,2.0,,KIDNAPPING AND ABDUCTION,13.0418,77.4858,-1
Havanru Badavane,2018.0,8.0,,THEFT,13.025,77.4812,-1
Havanru Badavane,2016.0,6.0,,BURGLARY - NIGHT,13.0609,77.5049,-1
Havanur Circle,2019.0,4.0,,THEFT,12.9926,77.5347,-1
Hebbala Fly over,2022.0,4.0,,PUBLIC SAFETY,13.0575,77.5936,-1
Hebbala Fly over,2024.0,2.0,,PUBLIC SAFETY,13.0463,77.5916,-1
Hebbala village,2023.0,11.0,,THEFT,13.0383,77.5897,0
Hebbala village,2023.0,11.0,,KIDNAPPING AND ABDUCTION,13.0356,77.596,0
Hebbala village,2024.0,1.0,,THEFT,13.0398,77.5897,0
Hebbala village,2021.0,9.0,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,13.0413,77.5902,0
Hebbala village,2022.0,7.0,,MISSING PERSON,13.0367,77.5993,0
Hebbala village,2021.0,11.0,,MISSING PERSON,13.0375,77.6002,0
Hennur Bande.,2019.0,7.0,,MISSING PERSON,13.0246,77.6479,-1
Hennur Bande.,2019.0,4.0,,CHEATING,13.0255,77.6511,-1
Hennur main road,2024.0,1.0,,PUBLIC SAFETY,13.0113,77.6252,-1
Herohalli,2023.0,12.0,,THEFT,12.9868,77.4914,-1
Herohalli,2023.0,10.0,,THEFT,12.9871,77.4918,-1
Hongasandra,2021.0,5.0,,MISSING PERSON,12.8948,77.6283,-1
Hongasandra,2021.0,4.0,,MISSING PERSON,12.9014,77.6267,-1
Hongasandra,2023.0,10.0,,THEFT,12.8901,77.6201,-1
Honnenahalli,2021.0,7.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.1581,77.5673,-1
Horamavu,2023.0,11.0,,THEFT,13.0525,77.6359,-1
Hosaguddahalli Junction,2021.0,3.0,,MOTOR VEHICLE ACCIDENTS FATAL,12.9537,77.5429,0
Hosaguddahalli Junction,2021.0,1.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.95,77.521,0
Hosaguddahalli Junction,2023.0,10.0,,PUBLIC SAFETY,12.9565,77.5473,0
Hosaguddahalli Junction,2023.0,12.0,,PUBLIC SAFETY,12.9388,77.684,0
Hosaguddahalli Junction,2022.0,5.0,,PUBLIC SAFETY,12.9446,77.53,0
Hosaguddahalli Junction,2021.0,6.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9386,77.5325,0
Hosaguddahalli Junction,2018.0,6.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9566,77.5482,0
Hosakerehalli,2019.0,11.0,,CRIMES RELATED TO WOMEN,12.939,77.5465,-1
Hosakerehalli,2021.0,8.0,,THEFT,12.9326,77.5478,-1
I.T.I LAYOUT,2019.0,11.0,,BURGLARY - NIGHT,12.9315,77.5571,-1
IBRAHIM SAHEB STREET,2021.0,8.0,,THEFT,12.9813,77.6103,-1
IBRAHIM SAHEB STREET,2020.0,1.0,,THEFT,12.9838,77.6082,-1
IBRAHIM SAHEB STREET,2020.0,10.0,,THEFT,12.983,77.6067,-1
ICICI Bank Circle,2017.0,1.0,,SUICIDE,12.9329,77.5839,-1
ICICI Bank Circle,2016.0,11.0,,THEFT,12.9329,77.5839,-1
ICICI Bank Circle,2018.0,9.0,,THEFT,12.9179,77.5888,-1
ICICI Bank Circle,2023.0,8.0,,CYBER CRIME,12.9287,77.5813,-1
IGGALURU,2024.0,2.0,,MISSING PERSON,12.793,77.7049,0
IGGALURU,2020.0,4.0,,MISSING PERSON,12.7934,77.7101,0
IGGALURU,2019.0,6.0,,THEFT,12.7967,77.7098,0
IGGALURU,2023.0,8.0,,THEFT,12.8021,77.709,0
IGGALURU,2022.0,6.0,,THEFT,12.8024,77.7047,0
IGGALURU,2023.0,3.0,,MOTOR VEHICLE ACCIDENTS FATAL,12.8926,77.7048,0
IGGALURU,2019.0,10.0,,MISSING PERSON,12.7868,77.7057,0
IGGALURU,2019.0,1.0,,THEFT,12.794,77.7092,0
IGGALURU,2019.0,3.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.8043,77.7008,0
IGGALURU,2020.0,7.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.7979,77.7063,0
IGGALURU,2023.0,12.0,,RIOTS,12.793,77.705,0
IGGALURU,2019.0,1.0,,CrPC,12.803,77.6966,0
IGGALURU,2019.0,1.0,,MISSING PERSON,12.7929,77.7056,0
IGGALURU,2019.0,2.0,,THEFT,12.8024,77.699,0
IGGALURU,2021.0,3.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.8043,77.7012,0
IGGALURU,2021.0,8.0,,Disobedience to Order Promulgated by PublicServan,12.8018,77.7053,0
IGGALURU,2023.0,12.0,,CYBER CRIME,12.8005,77.7116,0
IGGALURU,2023.0,10.0,,BURGLARY - NIGHT,12.793,77.705,0
INDIAN INSTITUTE OF SCIENCE,2020.0,9.0,,CHEATING,13.0218,77.5672,-1
INDIRA COLONY,2017.0,4.0,,CRUELTY BY HUSBAND,12.9502,77.5272,0
INDIRA COLONY,2017.0,12.0,,MISSING PERSON,12.9532,77.5266,0
INDIRA COLONY,2023.0,4.0,,REPRESENTATION OF PEOPLE ACT 1951 & 1988,12.9572,77.5235,0
INDIRA COLONY,2024.0,2.0,,CYBER CRIME,12.9771,77.5413,0
INDIRA COLONY,2019.0,3.0,,THEFT,12.9569,77.5268,0
INDIRA COLONY,2022.0,1.0,,CHEATING,12.9556,77.5258,0
INDIRA COLONY,2023.0,9.0,,THEFT,12.9592,77.5234,0
INDIRA COLONY,2022.0,4.0,,THEFT,12.9611,77.5268,0
INDIRA COLONY,2023.0,11.0,,THEFT,12.9592,77.5315,0
INDIRANAGAR,2023.0,11.0,,THEFT,12.9736,77.6345,-1
INDIRANAGAR,2023.0,12.0,,THEFT,12.9678,77.6413,-1
INDIRANAGAR,2022.0,4.0,,THEFT,12.9798,77.6414,-1
INDIRANGARA,2024.0,1.0,,NEGLIGENT ACT,12.9665,77.6431,-1
INDIRANGARA,2023.0,10.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9766,77.6409,-1
INDUSTRIAL AREA,2024.0,2.0,,CYBER CRIME,13.1001,77.5839,-1
INDUSTRIAL AREA,2023.0,12.0,,THEFT,13.1004,77.5845,-1
ISRO LAYOUT,2022.0,12.0,,KIDNAPPING AND ABDUCTION,12.9032,77.5621,-1
ITI AREA,2018.0,11.0,,THEFT,13.0104,77.7034,-1
ITI LAYOUT,2023.0,4.0,,THEFT,12.9435,77.4896,-1
ITTAMADU,2016.0,11.0,,THEFT,12.9238,77.5482,-1
ITTAMADU,2020.0,2.0,,THEFT,12.9242,77.5435,-1
ITTAMADU,2016.0,6.0,,CRUELTY BY HUSBAND,12.9327,77.5545,-1
IVth Model House Street,2019.0,6.0,,CASES OF HURT,12.9368,77.5718,-1
Ibbalurr,2021.0,10.0,,MISSING PERSON,12.8885,77.673,0
Ibbalurr,2023.0,2.0,,FORGERY,12.903,77.6622,0
Ibbalurr,2017.0,10.0,,THEFT,12.9198,77.6663,0
Ibbalurr,2023.0,11.0,,NEGLIGENT ACT,12.9087,77.6768,0
Ibbalurr,2023.0,10.0,,CHEATING,12.9009,77.6778,0
Ibbalurr,2024.0,2.0,,CASES OF HURT,12.8969,77.6749,0
Ibbalurr,2023.0,1.0,,MISSING PERSON,12.9256,77.6704,0
Industrial town,2023.0,11.0,,Karnataka State Local Act,12.9744,77.5504,-1
Isro Layout,2016.0,11.0,,CHEATING,12.9086,77.5646,-1
Isro layout,2023.0,11.0,,THEFT,12.8952,77.5558,-1
Ist Cross Road,2023.0,10.0,,THEFT,12.9397,77.5752,-1
Ist Main,2021.0,9.0,,PUBLIC SAFETY,12.9605,77.5694,-1
J C NAGAR,2017.0,9.0,,NEGLIGENT ACT,13.0013,77.5945,-1
J C NAGAR,2018.0,7.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0099,77.5907,-1
J C NAGAR,2017.0,1.0,,PUBLIC SAFETY,13.0061,77.593,-1
J C NAGARA,2022.0,5.0,,MISSING PERSON,13.0006,77.5309,-1
J C NAGARA,2023.0,1.0,,MISSING PERSON,13.0019,77.5315,-1
J C ROAD,2023.0,10.0,,THEFT,12.9617,77.5848,-1
J C ROAD,2022.0,2.0,,"COTPA, CIGARETTES AND OTHER TOBACCO PRODUCTS",12.9602,77.5865,-1
J J R nagar,2019.0,2.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9628,77.5602,-1
J K PUR JUNCTION,2023.0,4.0,,PUBLIC SAFETY,12.9515,77.5993,-1
J P NAGARA,2024.0,2.0,,MOTOR VEHICLE ACCIDENTS FATAL,12.9106,77.5834,-1
J P Nagar,2017.0,,,2 wheeler theft,12.89819504,77.56937533,0
J P Nagar,2017.0,,,2 wheeler theft,12.89829019,77.56920573,0
J P Nagar,2017.0,,,2 wheeler theft,12.90803328,77.5632487,0
J P Nagar,2016.0,,,2 wheeler theft,12.90452649,77.56615191,0
J P Nagar,2017.0,,,2 wheeler theft,12.8822193,77.5659682,0
J P Nagar,2018.0,9.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.8778,77.6275,0
J P Nagar,2018.0,,,2 wheeler theft,12.889336,77.588762,0
J P Nagar,2016.0,,,2 wheeler theft,12.88298531,77.55735737,0
J P Nagar,2019.0,,,2 wheeler theft,12.8807444,77.57559,0
J P Nagar,2019.0,,,2 wheeler theft,12.9069823,77.552059,0
J P Nagar,2023.0,9.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.8809,77.6174,0
J P Nagar,2017.0,,,2 wheeler theft,12.91563196,77.55525352,0
J P Nagar,2016.0,,,2 wheeler theft,12.8957622,77.55994162,0
J P Nagar,2017.0,,,2 wheeler theft,12.90806695,77.56114094,0
J P Nagar,2018.0,,,2 wheeler theft,12.86823196,77.576016,0
J P Nagar,2017.0,,,2 wheeler theft,12.89281339,77.56663005,0
J P Nagar,2017.0,,,2 wheeler theft,12.90123583,77.55476619,0
J P Nagar,2015.0,,,2 wheeler theft,12.91082185,77.56824521,0
J.B.NAGARA,2023.0,11.0,,CYBER CRIME,12.9716,77.6526,-1
J.B.NAGARA,2023.0,11.0,,CYBER CRIME,12.9684,77.6536,-1
J.C.NAGAR,2017.0,9.0,,NEGLIGENT ACT,13.0061,77.593,-1
J.M ROAD,2022.0,10.0,,KARNATAKA POLICE ACT 1963,12.9656,77.5818,-1
J.M ROAD,2021.0,12.0,,CHEATING,12.9669,77.583,-1
J.M ROAD,2021.0,3.0,,CHEATING,12.9683,77.5817,-1
J.N.TATA AUDITORIUM,2017.0,1.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0141,77.5658,-1
JAIMARUTHI NAGARA,2024.0,2.0,,CASES OF HURT,13.0119,77.5309,0
JAIMARUTHI NAGARA,2022.0,2.0,,CYBER CRIME,13.0116,77.5321,0
JAIMARUTHI NAGARA,2023.0,5.0,,THEFT,13.009,77.53,0
JAIMARUTHI NAGARA,2017.0,12.0,,CrPC,13.0088,77.5329,0
JAIMARUTHI NAGARA,2024.0,1.0,,CYBER CRIME,13.0112,77.5351,0
JAIMARUTHI NAGARA,2019.0,7.0,,CASES OF HURT,13.0101,77.5323,0
JAIMARUTHI NAGARA,2020.0,8.0,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,13.0101,77.5329,0
JAIMARUTHI NAGARA,2022.0,8.0,,THEFT,13.0097,77.5267,0
JAIMARUTHI NAGARA,2017.0,7.0,,CASES OF HURT,13.0114,77.5329,0
JAIMARUTHI NAGARA,2018.0,12.0,,DACOITY,13.0088,77.5329,0
JAIMARUTHI NAGARA,2023.0,2.0,,THEFT,13.0055,77.5283,0
JAKKASANDRA,2023.0,10.0,,BURGLARY - NIGHT,12.9281,77.6341,-1
JAKKASANDRA BLOCK,2023.0,10.0,,CRIMINAL INTIMIDATION,12.9287,77.6293,-1
JARAGANAHALLI BUS STAND,2017.0,6.0,,PUBLIC SAFETY,12.8826,77.558,-1
JARAGANAHALLI BUS STAND,2017.0,6.0,,NEGLIGENT ACT,12.9142,77.5467,-1
JARAGANAHALLI BUS STAND,2023.0,10.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9047,77.5733,-1
JAYAMAHAL,2022.0,2.0,,BURGLARY - NIGHT,12.9986,77.6013,-1
JAYAMAHAL,2022.0,9.0,,THEFT,13.0017,77.5948,-1
JAYANAGAR,2020.0,4.0,,MISSING PERSON,12.9235,77.5869,0
JAYANAGAR,2016.0,11.0,,MURDER,12.9304,77.5498,0
JAYANAGAR,2018.0,5.0,,THEFT,12.9299,77.5844,0
JAYANAGAR,2020.0,10.0,,THEFT,12.9244,77.5836,0
JAYANAGAR,2019.0,10.0,,BURGLARY - NIGHT,12.9315,77.5816,0
JAYANAGAR,2023.0,10.0,,CASES OF HURT,12.9291,77.5803,0
JAYANAGAR,2019.0,8.0,,POCSO,12.9255,77.5868,0
JAYANAGAR,2021.0,2.0,,THEFT,12.9296,77.5817,0
JAYANAGAR NINTH BLOCK,2023.0,12.0,,THEFT,12.9181,77.5906,-1
JAYANAGARA,2019.0,8.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9264,77.5811,-1
JAYANAGARA,2024.0,1.0,,CRIMES RELATED TO WOMEN,12.9296,77.5516,-1
JAYANAGARA FOURTH T BLOCK,2024.0,1.0,,FORGERY,12.9174,77.5495,-1
JAYANAGARA NINTH BLOCK,2023.0,11.0,,CYBER CRIME,12.92,77.5917,-1
JAYANTHI GRAMA,2023.0,12.0,,DEATHS DUE TO RASHNESS/NEGLIGENCE,13.0352,77.6844,-1
JAYANTHI GRAMA,2023.0,8.0,,Karnataka State Local Act,13.0041,77.6662,-1
JAYANTHI NAGAR,2023.0,12.0,,"COTPA, CIGARETTES AND OTHER TOBACCO PRODUCTS",12.9569,77.7,-1
JAYANTHI NAGAR,2023.0,8.0,,CRIMES RELATED TO WOMEN,13.0181,77.6654,-1
JAYARAM COLONY,2022.0,12.0,,THEFT,13.0224,77.5622,-1
JAYARAM COLONY,2022.0,11.0,,THEFT,13.0383,77.5543,-1
JAYARAM COLONY,2023.0,11.0,,MISSING PERSON,13.0212,77.5658,-1
JB Nagar Bustop to SD Road,2018.0,3.0,,CRUELTY BY HUSBAND,12.9617,77.6437,-1
JB Nagar Bustop to SD Road,2018.0,9.0,,CASES OF HURT,12.9689,77.648,-1
JB Nagar Bustop to SD Road,2017.0,3.0,,BURGLARY - NIGHT,12.9666,77.6436,-1
JC NAGAR MAIN ROAD,2017.0,3.0,,DOWRY DEATHS,13.0072,77.6003,-1
JC NAGAR MAIN ROAD,2016.0,6.0,,CASES OF HURT,13.0081,77.5926,-1
JC NAGAR MAIN ROAD,2017.0,5.0,,CRIMES RELATED TO WOMEN,13.0067,77.6021,-1
JC NAGAR MAIN ROAD,2023.0,11.0,,CASES OF HURT,13.008,77.5939,-1
JC Nagar,2023.0,11.0,,CHEATING,12.9884,77.5374,-1
JEEVANA HALLI,2024.0,1.0,,CYBER CRIME,12.9994,77.6269,-1
JIGALA,2022.0,6.0,,MISSING PERSON,12.7893,77.751,0
JIGALA,2020.0,8.0,,THEFT,12.7896,77.7424,0
JIGALA,2020.0,11.0,,BURGLARY - DAY,12.8131,77.7519,0
JIGALA,2019.0,11.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.7863,77.7435,0
JIGALA,2021.0,8.0,,POCSO,12.7829,77.7618,0
JIGALA,2023.0,1.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.7755,77.7488,0
JIGALA,2021.0,1.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.7667,77.7527,0
JIGALA,2020.0,7.0,,THEFT,12.785,77.7522,0
JIGANI,2023.0,2.0,,CRUELTY BY HUSBAND,12.7831,77.6605,0
JIGANI,2023.0,11.0,,CRIMINAL INTIMIDATION,12.7888,77.6587,0
JIGANI,2022.0,1.0,,ARMS ACT  1959,12.7861,77.6405,0
JIGANI,2021.0,10.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.7878,77.6493,0
JIGANI,2023.0,6.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.7642,77.6414,0
JIGANI,2022.0,3.0,,ARMS ACT  1959,12.7872,77.6668,0
JIGANI,2019.0,4.0,,MISSING PERSON,12.7882,77.6334,0
JIGANI,2024.0,1.0,,MISSING PERSON,12.7941,77.651,0
JIGANI,2021.0,3.0,,THEFT,12.7823,77.6383,0
JIGANI,2019.0,8.0,,INDIAN MOTOR VEHICLE,12.7747,77.6432,0
JIGANI,2023.0,2.0,,MOLESTATION,12.7811,77.6379,0
JLN ROAD,2023.0,8.0,,MOTOR VEHICLE ACCIDENTS FATAL,12.9131,77.5217,-1
JNANAGANGANAGARA,2022.0,11.0,,MISSING PERSON,12.9461,77.49,-1
JNANAGANGANAGARA,2023.0,6.0,,MISSING PERSON,12.9369,77.4912,-1
JNANAGANGANAGARA,2022.0,4.0,,KIDNAPPING AND ABDUCTION,12.9392,77.4927,-1
JONNAHALLI,2019.0,5.0,,NEGLIGENT ACT,13.1846,77.7623,-1
JUNNASANDRA,2019.0,10.0,,THEFT,12.9095,77.7031,0
JUNNASANDRA,2024.0,3.0,,CHEATING,12.9257,77.7003,0
JUNNASANDRA,2023.0,12.0,,CASES OF HURT,12.9157,77.6716,0
JUNNASANDRA,2024.0,2.0,,CYBER CRIME,12.9085,77.6962,0
JUNNASANDRA,2022.0,7.0,,KIDNAPPING AND ABDUCTION,12.9063,77.6985,0
JYOTHIPURA SLUM,2023.0,12.0,,KARNATAKA POLICE ACT 1963,13.0092,77.6659,-1
Jakkuru Jakkur layout,2022.0,5.0,,THEFT,13.0704,77.5994,-1
Jattigarapalya,2024.0,3.0,,"COTPA, CIGARETTES AND OTHER TOBACCO PRODUCTS",12.8456,77.5299,-1
Jayanagar,2017.0,,,2 wheeler theft,12.954202,77.561669,0
Jayanagar,2017.0,,,2 wheeler theft,12.945416,77.55442,0
Jayanagar,2017.0,,,2 wheeler theft,12.95934993,77.56939864,0
Jayanagar,2018.0,,,2 wheeler theft,12.941623,77.558911,0
Jayanagar,2017.0,,,2 wheeler theft,12.91249413,77.57240566,0
Jayanagar,2017.0,,,2 wheeler theft,12.95003587,77.57449356,0
Jayanagar,2017.0,,,2 wheeler theft,12.940001,77.54371,0
Jayanagar,2019.0,,,2 wheeler theft,12.95882913,77.57161241,0
Jayanagar,2017.0,,,2 wheeler theft,12.941909,77.565285,0
Jayanagar,2016.0,,,2 wheeler theft,12.943946,77.551643,0
Jayanagar,2018.0,,,2 wheeler theft,12.96256574,77.57160528,0
Jayanagar,2018.0,,,2 wheeler theft,12.89528445,77.56621287,0
Jayanagar,2018.0,,,2 wheeler theft,12.91093595,77.56466969,0
Jayanagar,2018.0,,,2 wheeler theft,12.91436911,77.57331064,0
Jayanagar,2017.0,,,2 wheeler theft,12.95166685,77.57461643,0
Jayanagar,2018.0,,,2 wheeler theft,12.933616,77.533395,0
Jogupalya,2019.0,2.0,,CASES OF HURT,12.9763,77.6281,-1
Jogupalya,2019.0,7.0,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.9721,77.6317,-1
Jogupalya,2016.0,8.0,,THEFT,12.9706,77.6335,-1
K B SANDRA,2022.0,4.0,,ROBBERY,13.0265,77.6143,0
K B SANDRA,2020.0,8.0,,DACOITY,13.0198,77.6077,0
K B SANDRA,2018.0,11.0,,THEFT,13.0198,77.6077,0
K B SANDRA,2023.0,12.0,,CRUELTY BY HUSBAND,13.0253,77.6096,0
K B SANDRA,2021.0,2.0,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,13.0198,77.6127,0
K B SANDRA,2024.0,1.0,,CASES OF HURT,13.0383,77.6133,0
K B SANDRA,2021.0,8.0,,MISSING PERSON,13.0198,77.6077,0
K B SANDRA,2020.0,1.0,,THEFT,13.0192,77.6058,0
K B SANDRA,2021.0,8.0,,DACOITY,13.0289,77.6107,0
K G Nagar,2015.0,,,Ordinary Theft,12.9110418,77.5776376,-1
K G Nagar,2016.0,,,Ordinary Theft,12.9070951,77.5783314,-1
K G Nagar,2017.0,,,2 wheeler theft,12.92714869,77.54540158,-1
K G Nagar,2018.0,,,Ordinary Theft,12.939843,77.573198,-1
K S Layout,2017.0,,,4 Wheeler Theft,12.883242,77.575999,0
K S Layout,2015.0,,,Ordinary Theft,12.927082,77.588137,0
K S Layout,2016.0,,,Ordinary Theft,12.94742039,77.57992022,0
K S Layout,2017.0,,,Ordinary Theft,12.936943,77.571151,0
K S Layout,,,,4 Wheeler Theft,12.938298,77.544986,0
K S Layout,2015.0,,,2 wheeler theft,12.92351,77.543624,0
K S Layout,2016.0,,,4 Wheeler Theft,12.8971425,77.5818036,0
K S Layout,2016.0,,,Ordinary Theft,12.923975,77.579868,0
K S Layout,2017.0,,,Ordinary Theft,12.92239,77.580757,0
K S Layout,2016.0,,,2 wheeler theft,12.92224021,77.55933137,0
K S Layout,2015.0,,,Ordinary Theft,12.936652,77.576437,0
K S Layout,2016.0,,,Ordinary Theft,12.91945,77.58582,0
K S Layout,2019.0,,,2 wheeler theft,12.926369,77.55818,0
K S Layout,2016.0,,,4 Wheeler Theft,12.865651,77.539388,0
K S Layout,2015.0,,,4 Wheeler Theft,12.92945278,77.57361111,0
K S Layout,2018.0,,,4 Wheeler Theft,12.91082185,77.56824521,0
K.G CIRCLE,2022.0,2.0,,CHEATING,12.9797,77.5752,-1
K.G. ROAD,2023.0,3.0,,ROBBERY,12.9756,77.5817,-1
K.G. ROAD,2018.0,9.0,,THEFT,12.9759,77.5774,-1
K.G.HALLI TRAFFIC PS LIMITS,2017.0,8.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0284,77.6283,-1
K.G.Halli Traffic Police Station,2023.0,12.0,,PUBLIC SAFETY,13.0354,77.6228,-1
K.G.Halli Traffic Police Station,2023.0,12.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.035,77.6243,-1
K.G.Halli Traffic Police Station,2022.0,8.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0059,77.6118,-1
K.G.ROAD N.T ROAD,2022.0,5.0,,CRIMINAL BREACH OF TRUST,12.9688,77.5875,0
K.G.ROAD N.T ROAD,2022.0,4.0,,Disobedience to Order Promulgated by PublicServan,12.9728,77.5812,0
K.G.ROAD N.T ROAD,2021.0,11.0,,CASES OF HURT,12.9687,77.5876,0
K.G.ROAD N.T ROAD,2022.0,9.0,,CHEATING,12.9737,77.583,0
K.G.ROAD N.T ROAD,2020.0,11.0,,CHEATING,12.9689,77.5875,0
K.G.ROAD N.T ROAD,2021.0,12.0,,CHEATING,12.9715,77.5837,0
K.G.ROAD N.T ROAD,2023.0,4.0,,CHEATING,12.9687,77.5876,0
K.G.ROAD N.T ROAD,2016.0,3.0,,CHEATING,12.9728,77.5836,0
K.G.ROAD N.T ROAD,2022.0,7.0,,ESCAPE FROM LAWFUL CUSTODY AND RESISTANCE,12.9688,77.5875,0
K.H.B Colony,2022.0,7.0,,THEFT,13.0847,77.5978,-1
K.Narayanapura,2021.0,11.0,,CASES OF HURT,13.0552,77.6468,-1
K.R ROAD,2017.0,4.0,,THEFT,12.9454,77.5713,0
K.R ROAD,2019.0,7.0,,MISSING PERSON,12.9474,77.5682,0
K.R ROAD,2017.0,9.0,,CHEATING,12.9475,77.5678,0
K.R ROAD,2017.0,6.0,,MISSING PERSON,12.9406,77.6029,0
K.R ROAD,2021.0,7.0,,CHEATING,12.947,77.5689,0
K.R.PURA,2017.0,1.0,,MISSING PERSON,13.0204,77.7025,0
K.R.PURA,2017.0,2.0,,MISSING PERSON,13.0043,77.7112,0
K.R.PURA,2017.0,7.0,,CRIMES RELATED TO WOMEN,13.0224,77.6968,0
K.R.PURA,2017.0,11.0,,THEFT,13.0084,77.6951,0
K.R.PURA,2018.0,4.0,,KIDNAPPING AND ABDUCTION,13.0177,77.702,0
K.R.PURA,2018.0,2.0,,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),13.0169,77.718,0
K.R.Road,2021.0,11.0,,CHEATING,12.9293,77.5682,-1
K.R.Road,2022.0,5.0,,MOTOR VEHICLE ACCIDENTS FATAL,12.9488,77.5738,-1
K.R.Road,2022.0,4.0,,CHEATING,12.9348,77.5876,-1
K.R.Road,2023.0,11.0,,THEFT,12.9237,77.575,-1
K.S.Layout First Stage,2023.0,12.0,,CYBER CRIME,12.9064,77.5629,-1
K.S.Layout First Stage,2022.0,3.0,,THEFT,12.9087,77.5594,-1
K.S.Layout Second stage,2022.0,6.0,,THEFT,12.9078,77.5587,-1
KACHAMANAHALLI MULLURU CIHICKBALANDURU,2020.0,1.0,,CYBER CRIME,12.9032,77.7068,-1
KACHAMANAHALLI MULLURU CIHICKBALANDURU,2020.0,11.0,,MISSING PERSON,12.9114,77.7059,-1
KACHAMANAHALLI MULLURU CIHICKBALANDURU,2017.0,4.0,,BURGLARY - DAY,12.904,77.7241,-1
KADABAGERE,2019.0,8.0,,MISSING PERSON,12.9967,77.4553,0
KADABAGERE,2020.0,1.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0788,77.4347,0
KADABAGERE,2020.0,2.0,,THEFT,13.1127,77.4652,0
KADABAGERE,2022.0,7.0,,THEFT,13.0125,77.4613,0
KADABAGERE,2022.0,7.0,,MISSING PERSON,13.0083,77.4156,0
KADABAGERE,2019.0,9.0,,SUICIDE,12.9976,77.4501,0
KADABAGERE,2020.0,4.0,,BURGLARY - NIGHT,12.9915,77.4657,0
KADABAGERE,2022.0,9.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9915,77.4633,0
KADABAGERE,2019.0,5.0,,KARNATAKA POLICE ACT 1963,12.9938,77.445,0
KADABAGERE,2022.0,4.0,,BURGLARY - NIGHT,13.0225,77.455,0
KADABAGERE,2020.0,12.0,,BURGLARY - NIGHT,12.9971,77.4327,0
KADABAGERE,2021.0,12.0,,MISSING PERSON,12.9941,77.4362,0
KADABAGERE,2023.0,9.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.983,77.439,0
KADABAGERE,2024.0,2.0,,MISSING PERSON,13.0066,77.4516,0
KADUGODI,2024.0,1.0,,CYBER CRIME,12.9901,77.7626,-1
